# file: 12CO_LB_regrid_LSRK_spw0.ms
# From plot 0
# x y chan scan field ant1 ant2 ant1name ant2name time freq spw poln obs
# U V None None None None None None None MJD(seconds) GHz None None None
-1081.02 662.865 28 23 0 4 22 DA46@A122 DV03@A027 5208537510.768 345.805709672 0 XX 0
-1174.38 672.025 29 23 0 4 23 DA46@A122 DV04@A042 5208537510.768 345.806686357 0 YY 0
-1360.04 958.982 0 23 0 4 24 DA46@A122 DV05@A092 5208537510.768 345.778362496 0 XX 0
-735.413 290.045 1 23 0 4 25 DA46@A122 DV06@A096 5208537510.768 345.779339181 0 YY 0
-864.941 699.785 2 23 0 4 26 DA46@A122 DV07@A086 5208537510.768 345.780315866 0 XX 0
-1388.69 772.909 3 23 0 4 27 DA46@A122 DV08@A087 5208537510.768 345.781292551 0 YY 0
-971.101 651.328 4 23 0 4 28 DA46@A122 DV09@A073 5208537510.768 345.782269236 0 XX 0
-1188.79 674.009 5 23 0 4 29 DA46@A122 DV10@A043 5208537510.768 345.783245921 0 YY 0
-1179.71 609.192 6 23 0 4 30 DA46@A122 DV11@A007 5208537510.768 345.784222606 0 XX 0
-2219.12 270.003 7 23 0 4 31 DA46@A122 DV12@A121 5208537510.768 345.785199290 0 YY 0
-1281.53 747.047 8 23 0 4 32 DA46@A122 DV14@A074 5208537510.768 345.786175975 0 XX 0
-1647.98 1076.9 9 23 0 4 33 DA46@A122 DV15@A105 5208537510.768 345.787152660 0 YY 0
-1797.66 505.782 10 23 0 4 34 DA46@A122 DV16@A108 5208537510.768 345.788129345 0 XX 0
-1800.92 -62.9463 11 23 0 4 35 DA46@A122 DV17@A116 5208537510.768 345.789106030 0 YY 0
-1275.46 662.762 12 23 0 4 36 DA46@A122 DV18@A070 5208537510.768 345.790082715 0 XX 0
-580.982 472.196 13 23 0 4 37 DA46@A122 DV19@A104 5208537510.768 345.791059400 0 YY 0
-1238.41 503.393 14 23 0 4 38 DA46@A122 DV20@A072 5208537510.768 345.792036084 0 XX 0
-1024.23 573.362 15 23 0 4 39 DA46@A122 DV21@A068 5208537510.768 345.793012769 0 YY 0
-1063.7 346.947 16 23 0 4 40 DA46@A122 DV22@A088 5208537510.768 345.793989454 0 XX 0
-1178.53 771.041 17 23 0 4 41 DA46@A122 DV23@A060 5208537510.768 345.794966139 0 YY 0
-1397.61 -155.882 18 23 0 4 42 DA46@A122 DV24@A111 5208537510.768 345.795942824 0 XX 0
-1070.26 672.819 19 23 0 4 43 DA46@A122 DV25@A033 5208537510.768 345.796919509 0 YY 0
-257.007 84.5632 20 23 0 5 6 DA47@A022 DA48@A082 5208537510.768 345.797896194 0 XX 0
14.7571 -34.6809 21 23 0 5 7 DA47@A022 DA49@A066 5208537510.768 345.798872878 0 YY 0
20.9877 424.174 22 23 0 5 8 DA47@A022 DA50@A089 5208537510.768 345.799849563 0 XX 0
-166.603 -175.56 23 23 0 5 10 DA47@A022 DA53@A085 5208537510.768 345.800826248 0 YY 0
34.2194 -130.209 24 23 0 5 11 DA47@A022 DA54@A075 5208537510.768 345.801802933 0 XX 0
14.0044 615.656 25 23 0 5 12 DA47@A022 DA55@A134 5208537510.768 345.802779618 0 YY 0
13.5657 176.904 26 23 0 5 13 DA47@A022 DA56@A062 5208537510.768 345.803756303 0 XX 0
223.74 369.247 27 23 0 5 14 DA47@A022 DA57@A094 5208537510.768 345.804732988 0 YY 0
59.3626 253.992 28 23 0 5 15 DA47@A022 DA58@A076 5208537510.768 345.805709672 0 XX 0
-28.0549 -348.674 29 23 0 5 16 DA47@A022 DA59@A093 5208537510.768 345.806686357 0 YY 0
94.8569 144.67 0 23 0 5 17 DA47@A022 DA62@A069 5208537510.768 345.778362496 0 XX 0
9.10019 992.862 1 23 0 5 18 DA47@A022 DA63@A115 5208537510.768 345.779339181 0 YY 0
-328.016 865.762 2 23 0 5 19 DA47@A022 DA64@A110 5208537510.768 345.780315866 0 XX 0
3.26453 134.019 3 23 0 5 20 DA47@A022 DA65@A045 5208537510.768 345.781292551 0 YY 0
25.6514 34.0512 4 23 0 5 21 DA47@A022 DV02@A024 5208537510.768 345.782269236 0 XX 0
36.1961 96.0731 5 23 0 5 22 DA47@A022 DV03@A027 5208537510.768 345.783245921 0 YY 0
-57.1732 105.232 6 23 0 5 23 DA47@A022 DV04@A042 5208537510.768 345.784222606 0 XX 0
-242.83 392.193 7 23 0 5 24 DA47@A022 DV05@A092 5208537510.768 345.785199290 0 YY 0
381.797 -276.743 8 23 0 5 25 DA47@A022 DV06@A096 5208537510.768 345.786175975 0 XX 0
252.27 132.993 9 23 0 5 26 DA47@A022 DV07@A086 5208537510.768 345.787152660 0 YY 0
-271.483 206.119 10 23 0 5 27 DA47@A022 DV08@A087 5208537510.768 345.788129345 0 XX 0
146.108 84.5396 11 23 0 5 28 DA47@A022 DV09@A073 5208537510.768 345.789106030 0 YY 0
-71.5841 107.22 12 23 0 5 29 DA47@A022 DV10@A043 5208537510.768 345.790082715 0 XX 0
-62.4946 42.4013 13 23 0 5 30 DA47@A022 DV11@A007 5208537510.768 345.791059400 0 YY 0
-1101.91 -296.788 14 23 0 5 31 DA47@A022 DV12@A121 5208537510.768 345.792036084 0 XX 0
-164.319 180.258 15 23 0 5 32 DA47@A022 DV14@A074 5208537510.768 345.793012769 0 YY 0
-530.774 510.118 16 23 0 5 33 DA47@A022 DV15@A105 5208537510.768 345.793989454 0 XX 0
-680.451 -61.0065 17 23 0 5 34 DA47@A022 DV16@A108 5208537510.768 345.794966139 0 YY 0
-683.707 -629.736 18 23 0 5 35 DA47@A022 DV17@A116 5208537510.768 345.795942824 0 XX 0
-158.248 95.9763 19 23 0 5 36 DA47@A022 DV18@A070 5208537510.768 345.796919509 0 YY 0
536.228 -94.5932 20 23 0 5 37 DA47@A022 DV19@A104 5208537510.768 345.797896194 0 XX 0
-121.203 -63.3975 21 23 0 5 38 DA47@A022 DV20@A072 5208537510.768 345.798872878 0 YY 0
92.9804 6.57666 22 23 0 5 39 DA47@A022 DV21@A068 5208537510.768 345.799849563 0 XX 0
53.5066 -219.838 23 23 0 5 40 DA47@A022 DV22@A088 5208537510.768 345.800826248 0 YY 0
-61.3242 204.253 24 23 0 5 41 DA47@A022 DV23@A060 5208537510.768 345.801802933 0 XX 0
-280.401 -722.669 25 23 0 5 42 DA47@A022 DV24@A111 5208537510.768 345.802779618 0 YY 0
46.9474 106.031 26 23 0 5 43 DA47@A022 DV25@A033 5208537510.768 345.803756303 0 XX 0
271.765 -119.244 27 23 0 6 7 DA48@A082 DA49@A066 5208537510.768 345.804732988 0 YY 0
277.995 339.61 28 23 0 6 8 DA48@A082 DA50@A089 5208537510.768 345.805709672 0 XX 0
90.4055 -260.125 29 23 0 6 10 DA48@A082 DA53@A085 5208537510.768 345.806686357 0 YY 0
291.227 -214.773 0 23 0 6 11 DA48@A082 DA54@A075 5208537510.768 345.778362496 0 XX 0
271.011 531.092 1 23 0 6 12 DA48@A082 DA55@A134 5208537510.768 345.779339181 0 YY 0
270.573 92.3408 2 23 0 6 13 DA48@A082 DA56@A062 5208537510.768 345.780315866 0 XX 0
480.746 284.684 3 23 0 6 14 DA48@A082 DA57@A094 5208537510.768 345.781292551 0 YY 0
316.37 169.429 4 23 0 6 15 DA48@A082 DA58@A076 5208537510.768 345.782269236 0 XX 0
228.953 -433.238 5 23 0 6 16 DA48@A082 DA59@A093 5208537510.768 345.783245921 0 YY 0
351.864 60.1075 6 23 0 6 17 DA48@A082 DA62@A069 5208537510.768 345.784222606 0 XX 0
266.106 908.299 7 23 0 6 18 DA48@A082 DA63@A115 5208537510.768 345.785199290 0 YY 0
-71.0092 781.198 8 23 0 6 19 DA48@A082 DA64@A110 5208537510.768 345.786175975 0 XX 0
260.272 49.4548 9 23 0 6 20 DA48@A082 DA65@A045 5208537510.768 345.787152660 0 YY 0
282.659 -50.5133 10 23 0 6 21 DA48@A082 DV02@A024 5208537510.768 345.788129345 0 XX 0
293.204 11.5092 11 23 0 6 22 DA48@A082 DV03@A027 5208537510.768 345.789106030 0 YY 0
199.835 20.6683 12 23 0 6 23 DA48@A082 DV04@A042 5208537510.768 345.790082715 0 XX 0
14.1771 307.63 13 23 0 6 24 DA48@A082 DV05@A092 5208537510.768 345.791059400 0 YY 0
638.805 -361.306 14 23 0 6 25 DA48@A082 DV06@A096 5208537510.768 345.792036084 0 XX 0
509.277 48.429 15 23 0 6 26 DA48@A082 DV07@A086 5208537510.768 345.793012769 0 YY 0
-14.4759 121.555 16 23 0 6 27 DA48@A082 DV08@A087 5208537510.768 345.793989454 0 XX 0
403.116 -0.0233571 17 23 0 6 28 DA48@A082 DV09@A073 5208537510.768 345.794966139 0 YY 0
185.423 22.656 18 23 0 6 29 DA48@A082 DV10@A043 5208537510.768 345.795942824 0 XX 0
194.513 -42.1625 19 23 0 6 30 DA48@A082 DV11@A007 5208537510.768 345.796919509 0 YY 0
-844.9 -381.353 20 23 0 6 31 DA48@A082 DV12@A121 5208537510.768 345.797896194 0 XX 0
92.688 95.6948 21 23 0 6 32 DA48@A082 DV14@A074 5208537510.768 345.798872878 0 YY 0
-273.767 425.555 22 23 0 6 33 DA48@A082 DV15@A105 5208537510.768 345.799849563 0 XX 0
-423.443 -145.57 23 23 0 6 34 DA48@A082 DV16@A108 5208537510.768 345.800826248 0 YY 0
-426.698 -714.3 24 23 0 6 35 DA48@A082 DV17@A116 5208537510.768 345.801802933 0 XX 0
98.7588 11.4135 25 23 0 6 36 DA48@A082 DV18@A070 5208537510.768 345.802779618 0 YY 0
793.235 -179.156 26 23 0 6 37 DA48@A082 DV19@A104 5208537510.768 345.803756303 0 XX 0
135.805 -147.961 27 23 0 6 38 DA48@A082 DV20@A072 5208537510.768 345.804732988 0 YY 0
349.987 -77.9857 28 23 0 6 39 DA48@A082 DV21@A068 5208537510.768 345.805709672 0 XX 0
310.514 -304.4 29 23 0 6 40 DA48@A082 DV22@A088 5208537510.768 345.806686357 0 YY 0
195.683 119.69 0 23 0 6 41 DA48@A082 DV23@A060 5208537510.768 345.778362496 0 XX 0
-23.3928 -807.232 1 23 0 6 42 DA48@A082 DV24@A111 5208537510.768 345.779339181 0 YY 0
303.955 21.4678 2 23 0 6 43 DA48@A082 DV25@A033 5208537510.768 345.780315866 0 XX 0
6.23102 458.855 3 23 0 7 8 DA49@A066 DA50@A089 5208537510.768 345.781292551 0 YY 0
-181.36 -140.879 4 23 0 7 10 DA49@A066 DA53@A085 5208537510.768 345.782269236 0 XX 0
19.4623 -95.5282 5 23 0 7 11 DA49@A066 DA54@A075 5208537510.768 345.783245921 0 YY 0
-0.752105 650.337 6 23 0 7 12 DA49@A066 DA55@A134 5208537510.768 345.784222606 0 XX 0
-1.1913 211.585 7 23 0 7 13 DA49@A066 DA56@A062 5208537510.768 345.785199290 0 YY 0
208.983 403.927 8 23 0 7 14 DA49@A066 DA57@A094 5208537510.768 345.786175975 0 XX 0
44.6057 288.673 9 23 0 7 15 DA49@A066 DA58@A076 5208537510.768 345.787152660 0 YY 0
-42.8122 -313.993 10 23 0 7 16 DA49@A066 DA59@A093 5208537510.768 345.788129345 0 XX 0
80.0999 179.351 11 23 0 7 17 DA49@A066 DA62@A069 5208537510.768 345.789106030 0 YY 0
-5.65617 1027.54 12 23 0 7 18 DA49@A066 DA63@A115 5208537510.768 345.790082715 0 XX 0
-342.772 900.443 13 23 0 7 19 DA49@A066 DA64@A110 5208537510.768 345.791059400 0 YY 0
-11.4924 168.7 14 23 0 7 20 DA49@A066 DA65@A045 5208537510.768 345.792036084 0 XX 0
10.8945 68.7321 15 23 0 7 21 DA49@A066 DV02@A024 5208537510.768 345.793012769 0 YY 0
21.4392 130.754 16 23 0 7 22 DA49@A066 DV03@A027 5208537510.768 345.793989454 0 XX 0
-71.9301 139.913 17 23 0 7 23 DA49@A066 DV04@A042 5208537510.768 345.794966139 0 YY 0
-257.587 426.874 18 23 0 7 24 DA49@A066 DV05@A092 5208537510.768 345.795942824 0 XX 0
367.04 -242.063 19 23 0 7 25 DA49@A066 DV06@A096 5208537510.768 345.796919509 0 YY 0
237.513 167.674 20 23 0 7 26 DA49@A066 DV07@A086 5208537510.768 345.797896194 0 XX 0
-286.24 240.8 21 23 0 7 27 DA49@A066 DV08@A087 5208537510.768 345.798872878 0 YY 0
131.351 119.22 22 23 0 7 28 DA49@A066 DV09@A073 5208537510.768 345.799849563 0 XX 0
-86.3411 141.9 23 23 0 7 29 DA49@A066 DV10@A043 5208537510.768 345.800826248 0 YY 0
-77.2516 77.0822 24 23 0 7 30 DA49@A066 DV11@A007 5208537510.768 345.801802933 0 XX 0
-1116.67 -262.107 25 23 0 7 31 DA49@A066 DV12@A121 5208537510.768 345.802779618 0 YY 0
-179.076 214.939 26 23 0 7 32 DA49@A066 DV14@A074 5208537510.768 345.803756303 0 XX 0
-545.531 544.799 27 23 0 7 33 DA49@A066 DV15@A105 5208537510.768 345.804732988 0 YY 0
-695.209 -26.3253 28 23 0 7 34 DA49@A066 DV16@A108 5208537510.768 345.805709672 0 XX 0
-698.465 -595.055 29 23 0 7 35 DA49@A066 DV17@A116 5208537510.768 345.806686357 0 YY 0
-173.006 130.657 0 23 0 7 36 DA49@A066 DV18@A070 5208537510.768 345.778362496 0 XX 0
521.471 -59.9125 1 23 0 7 37 DA49@A066 DV19@A104 5208537510.768 345.779339181 0 YY 0
-135.96 -28.7165 2 23 0 7 38 DA49@A066 DV20@A072 5208537510.768 345.780315866 0 XX 0
78.2232 41.2575 3 23 0 7 39 DA49@A066 DV21@A068 5208537510.768 345.781292551 0 YY 0
38.7492 -185.157 4 23 0 7 40 DA49@A066 DV22@A088 5208537510.768 345.782269236 0 XX 0
-76.0812 238.934 5 23 0 7 41 DA49@A066 DV23@A060 5208537510.768 345.783245921 0 YY 0
-295.159 -687.988 6 23 0 7 42 DA49@A066 DV24@A111 5208537510.768 345.784222606 0 XX 0
32.1903 140.712 7 23 0 7 43 DA49@A066 DV25@A033 5208537510.768 345.785199290 0 YY 0
-187.594 -599.734 8 23 0 8 10 DA50@A089 DA53@A085 5208537510.768 345.786175975 0 XX 0
13.2285 -554.384 9 23 0 8 11 DA50@A089 DA54@A075 5208537510.768 345.787152660 0 YY 0
-6.98359 191.482 10 23 0 8 12 DA50@A089 DA55@A134 5208537510.768 345.788129345 0 XX 0
-7.4218 -247.27 11 23 0 8 13 DA50@A089 DA56@A062 5208537510.768 345.789106030 0 YY 0
202.756 -54.9286 12 23 0 8 14 DA50@A089 DA57@A094 5208537510.768 345.790082715 0 XX 0
38.3764 -170.182 13 23 0 8 15 DA50@A089 DA58@A076 5208537510.768 345.791059400 0 YY 0
-49.0454 -772.848 14 23 0 8 16 DA50@A089 DA59@A093 5208537510.768 345.792036084 0 XX 0
73.8705 -279.504 15 23 0 8 17 DA50@A089 DA62@A069 5208537510.768 345.793012769 0 YY 0
-11.8833 568.688 16 23 0 8 18 DA50@A089 DA63@A115 5208537510.768 345.793989454 0 XX 0
-349.002 441.589 17 23 0 8 19 DA50@A089 DA64@A110 5208537510.768 345.794966139 0 YY 0
-17.7242 -290.156 18 23 0 8 20 DA50@A089 DA65@A045 5208537510.768 345.795942824 0 XX 0
4.66068 -390.123 19 23 0 8 21 DA50@A089 DV02@A024 5208537510.768 345.796919509 0 YY 0
15.207 -328.101 20 23 0 8 22 DA50@A089 DV03@A027 5208537510.768 345.797896194 0 XX 0
-78.1626 -318.942 21 23 0 8 23 DA50@A089 DV04@A042 5208537510.768 345.798872878 0 YY 0
-263.816 -31.9802 22 23 0 8 24 DA50@A089 DV05@A092 5208537510.768 345.799849563 0 XX 0
360.81 -700.919 23 23 0 8 25 DA50@A089 DV06@A096 5208537510.768 345.800826248 0 YY 0
231.281 -291.182 24 23 0 8 26 DA50@A089 DV07@A086 5208537510.768 345.801802933 0 XX 0
-292.472 -218.055 25 23 0 8 27 DA50@A089 DV08@A087 5208537510.768 345.802779618 0 YY 0
125.122 -339.635 26 23 0 8 28 DA50@A089 DV09@A073 5208537510.768 345.803756303 0 XX 0
-92.5721 -316.955 27 23 0 8 29 DA50@A089 DV10@A043 5208537510.768 345.804732988 0 YY 0
-83.4837 -381.773 28 23 0 8 30 DA50@A089 DV11@A007 5208537510.768 345.805709672 0 XX 0
-1122.9 -720.959 29 23 0 8 31 DA50@A089 DV12@A121 5208537510.768 345.806686357 0 YY 0
-185.307 -243.916 0 23 0 8 32 DA50@A089 DV14@A074 5208537510.768 345.778362496 0 XX 0
-551.759 85.9451 1 23 0 8 33 DA50@A089 DV15@A105 5208537510.768 345.779339181 0 YY 0
-701.441 -485.179 2 23 0 8 34 DA50@A089 DV16@A108 5208537510.768 345.780315866 0 XX 0
-704.701 -1053.91 3 23 0 8 35 DA50@A089 DV17@A116 5208537510.768 345.781292551 0 YY 0
-179.235 -328.198 4 23 0 8 36 DA50@A089 DV18@A070 5208537510.768 345.782269236 0 XX 0
515.242 -518.769 5 23 0 8 37 DA50@A089 DV19@A104 5208537510.768 345.783245921 0 YY 0
-142.192 -487.571 6 23 0 8 38 DA50@A089 DV20@A072 5208537510.768 345.784222606 0 XX 0
71.9948 -417.598 7 23 0 8 39 DA50@A089 DV21@A068 5208537510.768 345.785199290 0 YY 0
32.5203 -644.012 8 23 0 8 40 DA50@A089 DV22@A088 5208537510.768 345.786175975 0 XX 0
-82.3106 -219.921 9 23 0 8 41 DA50@A089 DV23@A060 5208537510.768 345.787152660 0 YY 0
-301.393 -1146.84 10 23 0 8 42 DA50@A089 DV24@A111 5208537510.768 345.788129345 0 XX 0
25.9604 -318.144 11 23 0 8 43 DA50@A089 DV25@A033 5208537510.768 345.789106030 0 YY 0
200.823 45.3504 12 23 0 10 11 DA53@A085 DA54@A075 5208537510.768 345.790082715 0 XX 0
180.613 791.216 13 23 0 10 12 DA53@A085 DA55@A134 5208537510.768 345.791059400 0 YY 0
180.17 352.464 14 23 0 10 13 DA53@A085 DA56@A062 5208537510.768 345.792036084 0 XX 0
390.345 544.806 15 23 0 10 14 DA53@A085 DA57@A094 5208537510.768 345.793012769 0 YY 0
225.967 429.552 16 23 0 10 15 DA53@A085 DA58@A076 5208537510.768 345.793989454 0 XX 0
138.546 -173.114 17 23 0 10 16 DA53@A085 DA59@A093 5208537510.768 345.794966139 0 YY 0
261.461 320.231 18 23 0 10 17 DA53@A085 DA62@A069 5208537510.768 345.795942824 0 XX 0
175.709 1168.42 19 23 0 10 18 DA53@A085 DA63@A115 5208537510.768 345.796919509 0 YY 0
-161.408 1041.32 20 23 0 10 19 DA53@A085 DA64@A110 5208537510.768 345.797896194 0 XX 0
169.869 309.579 21 23 0 10 20 DA53@A085 DA65@A045 5208537510.768 345.798872878 0 YY 0
192.257 209.611 22 23 0 10 21 DA53@A085 DV02@A024 5208537510.768 345.799849563 0 XX 0
202.801 271.633 23 23 0 10 22 DA53@A085 DV03@A027 5208537510.768 345.800826248 0 YY 0
109.431 280.792 24 23 0 10 23 DA53@A085 DV04@A042 5208537510.768 345.801802933 0 XX 0
-76.226 567.755 25 23 0 10 24 DA53@A085 DV05@A092 5208537510.768 345.802779618 0 YY 0
548.4 -101.184 26 23 0 10 25 DA53@A085 DV06@A096 5208537510.768 345.803756303 0 XX 0
418.876 308.552 27 23 0 10 26 DA53@A085 DV07@A086 5208537510.768 345.804732988 0 YY 0
-104.88 381.68 28 23 0 10 27 DA53@A085 DV08@A087 5208537510.768 345.805709672 0 XX 0
312.712 260.099 29 23 0 10 28 DA53@A085 DV09@A073 5208537510.768 345.806686357 0 YY 0
95.0194 282.78 0 23 0 10 29 DA53@A085 DV10@A043 5208537510.768 345.778362496 0 XX 0
104.109 217.962 1 23 0 10 30 DA53@A085 DV11@A007 5208537510.768 345.779339181 0 YY 0
-935.31 -121.224 2 23 0 10 31 DA53@A085 DV12@A121 5208537510.768 345.780315866 0 XX 0
2.28387 355.819 3 23 0 10 32 DA53@A085 DV14@A074 5208537510.768 345.781292551 0 YY 0
-364.171 685.68 4 23 0 10 33 DA53@A085 DV15@A105 5208537510.768 345.782269236 0 XX 0
-513.851 114.556 5 23 0 10 34 DA53@A085 DV16@A108 5208537510.768 345.783245921 0 YY 0
-517.11 -454.173 6 23 0 10 35 DA53@A085 DV17@A116 5208537510.768 345.784222606 0 XX 0
8.35335 271.538 7 23 0 10 36 DA53@A085 DV18@A070 5208537510.768 345.785199290 0 YY 0
702.833 80.9652 8 23 0 10 37 DA53@A085 DV19@A104 5208537510.768 345.786175975 0 XX 0
45.3998 112.163 9 23 0 10 38 DA53@A085 DV20@A072 5208537510.768 345.787152660 0 YY 0
259.582 182.137 10 23 0 10 39 DA53@A085 DV21@A068 5208537510.768 345.788129345 0 XX 0
220.107 -44.277 11 23 0 10 40 DA53@A085 DV22@A088 5208537510.768 345.789106030 0 YY 0
105.279 379.814 12 23 0 10 41 DA53@A085 DV23@A060 5208537510.768 345.790082715 0 XX 0
-113.804 -547.107 13 23 0 10 42 DA53@A085 DV24@A111 5208537510.768 345.791059400 0 YY 0
213.551 281.591 14 23 0 10 43 DA53@A085 DV25@A033 5208537510.768 345.792036084 0 XX 0
-20.2103 745.865 15 23 0 11 12 DA54@A075 DA55@A134 5208537510.768 345.793012769 0 YY 0
-20.6524 307.113 16 23 0 11 13 DA54@A075 DA56@A062 5208537510.768 345.793989454 0 XX 0
189.524 499.455 17 23 0 11 14 DA54@A075 DA57@A094 5208537510.768 345.794966139 0 YY 0
25.145 384.201 18 23 0 11 15 DA54@A075 DA58@A076 5208537510.768 345.795942824 0 XX 0
-62.2764 -218.465 19 23 0 11 16 DA54@A075 DA59@A093 5208537510.768 345.796919509 0 YY 0
60.6387 274.879 20 23 0 11 17 DA54@A075 DA62@A069 5208537510.768 345.797896194 0 XX 0
-25.1128 1123.07 21 23 0 11 18 DA54@A075 DA63@A115 5208537510.768 345.798872878 0 YY 0
-362.231 995.973 22 23 0 11 19 DA54@A075 DA64@A110 5208537510.768 345.799849563 0 XX 0
-30.9536 264.228 23 23 0 11 20 DA54@A075 DA65@A045 5208537510.768 345.800826248 0 YY 0
-8.56684 164.26 24 23 0 11 21 DA54@A075 DV02@A024 5208537510.768 345.801802933 0 XX 0
1.97803 226.282 25 23 0 11 22 DA54@A075 DV03@A027 5208537510.768 345.802779618 0 YY 0
-91.3916 235.442 26 23 0 11 23 DA54@A075 DV04@A042 5208537510.768 345.803756303 0 XX 0
-277.048 522.403 27 23 0 11 24 DA54@A075 DV05@A092 5208537510.768 345.804732988 0 YY 0
347.578 -146.536 28 23 0 11 25 DA54@A075 DV06@A096 5208537510.768 345.805709672 0 XX 0
218.053 263.201 29 23 0 11 26 DA54@A075 DV07@A086 5208537510.768 345.806686357 0 YY 0
-305.702 336.329 0 23 0 11 27 DA54@A075 DV08@A087 5208537510.768 345.778362496 0 XX 0
111.89 214.748 1 23 0 11 28 DA54@A075 DV09@A073 5208537510.768 345.779339181 0 YY 0
-105.803 237.429 2 23 0 11 29 DA54@A075 DV10@A043 5208537510.768 345.780315866 0 XX 0
-96.7136 172.611 3 23 0 11 30 DA54@A075 DV11@A007 5208537510.768 345.781292551 0 YY 0
-1136.13 -166.575 4 23 0 11 31 DA54@A075 DV12@A121 5208537510.768 345.782269236 0 XX 0
-198.538 310.468 5 23 0 11 32 DA54@A075 DV14@A074 5208537510.768 345.783245921 0 YY 0
-564.992 640.329 6 23 0 11 33 DA54@A075 DV15@A105 5208537510.768 345.784222606 0 XX 0
-714.674 69.2054 7 23 0 11 34 DA54@A075 DV16@A108 5208537510.768 345.785199290 0 YY 0
-717.933 -499.524 8 23 0 11 35 DA54@A075 DV17@A116 5208537510.768 345.786175975 0 XX 0
-192.468 226.186 9 23 0 11 36 DA54@A075 DV18@A070 5208537510.768 345.787152660 0 YY 0
502.011 35.6138 10 23 0 11 37 DA54@A075 DV19@A104 5208537510.768 345.788129345 0 XX 0
-155.423 66.8122 11 23 0 11 38 DA54@A075 DV20@A072 5208537510.768 345.789106030 0 YY 0
58.7609 136.785 12 23 0 11 39 DA54@A075 DV21@A068 5208537510.768 345.790082715 0 XX 0
19.2854 -89.629 13 23 0 11 40 DA54@A075 DV22@A088 5208537510.768 345.791059400 0 YY 0
-95.5427 334.463 14 23 0 11 41 DA54@A075 DV23@A060 5208537510.768 345.792036084 0 XX 0
-314.627 -592.459 15 23 0 11 42 DA54@A075 DV24@A111 5208537510.768 345.793012769 0 YY 0
12.7288 236.24 16 23 0 11 43 DA54@A075 DV25@A033 5208537510.768 345.793989454 0 XX 0
-0.438218 -438.752 17 23 0 12 13 DA55@A134 DA56@A062 5208537510.768 345.794966139 0 YY 0
209.742 -246.411 18 23 0 12 14 DA55@A134 DA57@A094 5208537510.768 345.795942824 0 XX 0
45.3607 -361.664 19 23 0 12 15 DA55@A134 DA58@A076 5208537510.768 345.796919509 0 YY 0
-42.0637 -964.33 20 23 0 12 16 DA55@A134 DA59@A093 5208537510.768 345.797896194 0 XX 0
80.8546 -470.986 21 23 0 12 17 DA55@A134 DA62@A069 5208537510.768 345.798872878 0 YY 0
-4.89733 377.206 22 23 0 12 18 DA55@A134 DA63@A115 5208537510.768 345.799849563 0 XX 0
-342.018 250.108 23 23 0 12 19 DA55@A134 DA64@A110 5208537510.768 345.800826248 0 YY 0
-10.7413 -481.638 24 23 0 12 20 DA55@A134 DA65@A045 5208537510.768 345.801802933 0 XX 0
11.6426 -581.605 25 23 0 12 21 DA55@A134 DV02@A024 5208537510.768 345.802779618 0 YY 0
22.1897 -519.583 26 23 0 12 22 DA55@A134 DV03@A027 5208537510.768 345.803756303 0 XX 0
-71.1801 -510.423 27 23 0 12 23 DA55@A134 DV04@A042 5208537510.768 345.804732988 0 YY 0
-256.832 -223.462 28 23 0 12 24 DA55@A134 DV05@A092 5208537510.768 345.805709672 0 XX 0
367.793 -892.402 29 23 0 12 25 DA55@A134 DV06@A096 5208537510.768 345.806686357 0 YY 0
238.265 -482.665 0 23 0 12 26 DA55@A134 DV07@A086 5208537510.768 345.778362496 0 XX 0
-285.489 -409.536 1 23 0 12 27 DA55@A134 DV08@A087 5208537510.768 345.779339181 0 YY 0
132.106 -531.117 2 23 0 12 28 DA55@A134 DV09@A073 5208537510.768 345.780315866 0 XX 0
-85.5889 -508.436 3 23 0 12 29 DA55@A134 DV10@A043 5208537510.768 345.781292551 0 YY 0
-76.501 -573.255 4 23 0 12 30 DA55@A134 DV11@A007 5208537510.768 345.782269236 0 XX 0
-1115.92 -912.438 5 23 0 12 31 DA55@A134 DV12@A121 5208537510.768 345.783245921 0 YY 0
-178.323 -435.397 6 23 0 12 32 DA55@A134 DV14@A074 5208537510.768 345.784222606 0 XX 0
-544.774 -105.536 7 23 0 12 33 DA55@A134 DV15@A105 5208537510.768 345.785199290 0 YY 0
-694.459 -676.659 8 23 0 12 34 DA55@A134 DV16@A108 5208537510.768 345.786175975 0 XX 0
-697.721 -1245.39 9 23 0 12 35 DA55@A134 DV17@A116 5208537510.768 345.787152660 0 YY 0
-172.251 -519.679 10 23 0 12 36 DA55@A134 DV18@A070 5208537510.768 345.788129345 0 XX 0
522.226 -710.252 11 23 0 12 37 DA55@A134 DV19@A104 5208537510.768 345.789106030 0 YY 0
-135.209 -679.053 12 23 0 12 38 DA55@A134 DV20@A072 5208537510.768 345.790082715 0 XX 0
78.9792 -609.08 13 23 0 12 39 DA55@A134 DV21@A068 5208537510.768 345.791059400 0 YY 0
39.5043 -835.494 14 23 0 12 40 DA55@A134 DV22@A088 5208537510.768 345.792036084 0 XX 0
-75.3265 -411.402 15 23 0 12 41 DA55@A134 DV23@A060 5208537510.768 345.793012769 0 YY 0
-294.411 -1338.32 16 23 0 12 42 DA55@A134 DV24@A111 5208537510.768 345.793989454 0 XX 0
